school_id,landsat_prob_fail,static_prob_fail,intervention,region,province
106162,52.34429168701172,12.703117370605467,0,1,8
109219,66.84892272949219,27.97215843200684,0,2,9
109501,45.94567489624024,42.300941467285156,0,2,10
106122,0.4433091878890991,9.999789237976074,0,1,8
136625,63.0836067199707,67.49210357666016,0,0,6
109210,64.80210876464844,69.57575988769531,0,2,9
107674,32.380687713623054,36.02838134765625,0,2,2
104842,2.55652379989624,8.629433631896973,0,1,3
106388,28.67241859436035,45.943565368652344,0,1,11
105082,14.485915184020994,15.699039459228516,0,1,3
105011,3.5892124176025386,8.328995704650879,0,1,3
106302,26.745615005493164,12.50317096710205,0,1,8
104777,16.575454711914062,67.79425811767578,0,1,3
104538,7.627383708953857,56.29427337646485,0,1,1
107672,24.50504302978516,39.22919464111328,0,2,2
104805,3.6529369354248047,47.36459732055664,0,1,3
108048,6.597043037414551,26.97406768798828,0,2,4
136595,59.58438110351562,87.01789855957031,1,0,6
106312,6.484103202819824,38.49737548828125,0,1,11
107921,82.53040313720703,42.7371940612793,0,2,4
105253,5.796293258666992,16.205928802490234,0,1,7
107502,4.6088294982910165,8.19599437713623,0,2,2
105022,13.97958278656006,29.429296493530273,0,1,3
107747,14.444887161254885,56.91338729858398,0,2,2
105196,0.8452873826026917,20.531471252441406,0,1,7
105858,2.1676459312438965,10.18519401550293,0,1,7
107395,2.1431839466094966,31.574382781982425,0,2,2
107603,30.337444305419922,48.92600631713867,0,2,2
105327,46.82509231567383,32.986988067626946,0,1,7
136612,31.144105911254886,67.12852478027344,0,0,6
109586,48.72524642944336,36.38190460205078,0,2,2
109018,60.50639343261719,56.20306015014648,1,2,9
107696,40.822265625,46.21662521362305,0,2,2
157505,17.371391296386722,73.41167449951172,0,1,0
109183,88.95288848876953,31.85570907592773,0,2,9
106768,22.55222129821777,22.22122383117676,0,1,11
107261,19.42408561706543,35.30616760253906,0,2,2
104627,11.318377494812012,14.718705177307127,0,1,1
107825,43.22734069824219,7.828272342681885,0,2,2
107424,4.567471504211426,10.692172050476074,0,2,2
105574,25.534799575805664,4.277578353881837,0,1,7
106356,5.112724781036377,1.4122493267059326,0,1,11
106352,4.306196212768556,25.95627593994141,0,1,11
105358,4.885261535644531,21.35320472717285,0,1,7
109218,70.68452453613281,62.85339736938477,0,2,9
105619,1.1069175004959106,5.5354719161987305,0,1,7
136877,40.69548416137695,62.28179168701172,0,0,6
106378,5.410377502441406,38.187583923339844,0,1,11
104923,63.20237350463867,59.32072830200195,0,1,3
106144,4.61179256439209,37.24338150024414,0,1,8
107837,33.90874481201172,3.739861726760864,0,2,2
105943,13.23242473602295,9.90173053741455,0,1,8
105854,1.695934176445007,7.344666004180907,0,1,7
107909,26.62345123291016,54.01276779174805,0,2,4
107685,20.50582695007324,59.85334014892578,0,2,2
108943,60.39221954345703,60.02806854248047,0,2,9
165505,39.31541061401367,61.49484634399414,1,2,10
106819,23.71795082092285,13.744770050048828,0,1,12
162504,58.5698471069336,65.69667816162111,0,1,3
106123,1.5238186120986938,37.364906311035156,0,1,8
108691,82.13719177246094,61.806617736816406,1,2,9
106566,6.976583480834961,31.69872665405273,0,1,11
105034,10.0084867477417,34.967742919921875,0,1,3
105695,12.271097183227539,19.1030387878418,0,1,7
105562,9.990574836730957,15.019033432006836,0,1,7
107002,61.88922119140625,5.8561668395996085,0,1,12
107517,2.9302370548248287,20.69911766052246,0,2,2
107805,26.0493221282959,35.09820556640625,0,2,2
106931,27.98379135131836,40.445701599121094,0,1,12
105320,4.5199785232543945,9.541966438293457,0,1,7
106138,18.5516357421875,5.978334426879883,0,1,8
106406,6.740730285644531,38.89309310913086,0,1,11
105208,3.0048539638519287,6.912673473358153,0,1,7
106666,0.1944122314453125,24.42630195617676,0,1,11
109087,87.16935729980469,54.12501525878906,0,2,9
